product_name,city,price,price_unit,date,market_name,source
"Chicken","Nanjing",20.97,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Carrots","Nanjing",4.22,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Cabbage","Nanjing",2.97,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Wheat","Nanjing",3.73,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Pork","Nanjing",27.81,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Rice","Nanjing",4.58,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Apples","Nanjing",9.64,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Corn","Nanjing",3.89,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Rice","Nanjing",4.44,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Pork","Nanjing",26.63,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Chicken","Nanjing",19.03,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Beef","Nanjing",48.31,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Beef","Nanjing",47.03,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Pears","Nanjing",7.92,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Beef","Nanjing",47.82,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Wheat","Nanjing",4.18,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Pears","Nanjing",6.83,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Pears","Nanjing",7.26,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Beef","Nanjing",43.51,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Tomatoes","Nanjing",5.94,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Corn","Nanjing",3.3,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Cucumbers","Nanjing",4.44,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Corn","Nanjing",3.36,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Carrots","Nanjing",3.91,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Rice","Nanjing",4.78,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Tomatoes","Nanjing",6.68,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Apples","Nanjing",8.66,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Potatoes","Nanjing",3.4,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Pears","Nanjing",7.8,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Carrots","Nanjing",4.38,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Potatoes","Nanjing",3.36,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Potatoes","Nanjing",3.49,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Cabbage","Nanjing",2.69,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Apples","Nanjing",8.73,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Corn","Nanjing",3.68,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Carrots","Nanjing",4.25,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Potatoes","Nanjing",3.22,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Corn","Nanjing",3.79,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Pork","Nanjing",28.37,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Cucumbers","Nanjing",4.31,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Pears","Nanjing",7.01,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Tomatoes","Nanjing",6.71,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Beef","Nanjing",48.12,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Chicken","Nanjing",17.4,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Apples","Nanjing",8.98,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Potatoes","Nanjing",3.59,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Cabbage","Nanjing",3.15,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Wheat","Nanjing",3.63,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Apples","Nanjing",8.75,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Cabbage","Nanjing",3.05,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Cucumbers","Nanjing",4.61,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Tomatoes","Nanjing",6.53,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Apples","Nanjing",9.61,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Carrots","Nanjing",3.84,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Cucumbers","Nanjing",4.84,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Chicken","Nanjing",20.43,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Wheat","Nanjing",3.83,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Pork","Nanjing",29.4,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Tomatoes","Nanjing",6.49,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Cucumbers","Nanjing",5.05,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Corn","Nanjing",3.65,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Tomatoes","Nanjing",6.98,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Carrots","Nanjing",3.81,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Rice","Nanjing",5.11,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Pears","Nanjing",7.56,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Wheat","Nanjing",4.2,"CNY/kg",2025-11-11,"Nanjing Agricultural Market","FarmSight Market Data"
"Wheat","Nantong",3.59,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Pears","Nantong",7.62,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Wheat","Nantong",3.81,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Cucumbers","Nantong",4.6,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Cucumbers","Nantong",4.24,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Apples","Nantong",9.26,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Pork","Nantong",29.42,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Chicken","Nantong",20.86,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Beef","Nantong",49.2,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Beef","Nantong",50.44,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Potatoes","Nantong",3.48,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Chicken","Nantong",20.96,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Rice","Nantong",4.51,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Carrots","Nantong",3.85,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Chicken","Nantong",19.44,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Rice","Nantong",4.29,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Rice","Nantong",4.27,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Pork","Nantong",31.61,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Potatoes","Nantong",3.41,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Cabbage","Nantong",3.02,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Apples","Nantong",9.01,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Pork","Nantong",28.67,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Wheat","Nantong",4.12,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Corn","Nantong",3.35,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Tomatoes","Nantong",5.86,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Tomatoes","Nantong",7.05,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Wheat","Nantong",3.74,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Cabbage","Nantong",2.7,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Cabbage","Nantong",2.72,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Rice","Nantong",4.64,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Apples","Nantong",8.55,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Carrots","Nantong",4.33,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Potatoes","Nantong",3.55,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Potatoes","Nantong",3.54,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Rice","Nantong",5.03,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Pork","Nantong",27.88,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Cucumbers","Nantong",4.49,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Cabbage","Nantong",2.95,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Apples","Nantong",9.18,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Potatoes","Nantong",3.25,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Apples","Nantong",8.3,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Cucumbers","Nantong",4.48,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Beef","Nantong",45.62,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Beef","Nantong",47.84,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Corn","Nantong",3.58,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Beef","Nantong",46.91,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Carrots","Nantong",4.52,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Carrots","Nantong",4.19,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Chicken","Nantong",18.3,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Carrots","Nantong",3.86,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Chicken","Nantong",20.07,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Wheat","Nantong",4.01,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Cabbage","Nantong",2.92,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Tomatoes","Nantong",6.53,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Pears","Nantong",7.97,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Rice","Nantong",4.75,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Pears","Nantong",7.85,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Pears","Nantong",7.58,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Potatoes","Nantong",3.41,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Tomatoes","Nantong",5.93,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Wheat","Nantong",3.63,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Corn","Nantong",3.78,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Corn","Nantong",3.42,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Apples","Nantong",8.11,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Cucumbers","Nantong",4.62,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Corn","Nantong",3.78,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Pork","Nantong",26.35,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Tomatoes","Nantong",6.73,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Tomatoes","Nantong",6.14,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Pork","Nantong",29.28,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Beef","Nantong",44.52,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Corn","Nantong",3.65,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Carrots","Nantong",3.78,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Pears","Nantong",7.19,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Cucumbers","Nantong",4.75,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Cabbage","Nantong",3.15,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Pears","Nantong",7.29,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Chicken","Nantong",18.26,"CNY/kg",2025-11-11,"Nantong Agricultural Market","FarmSight Market Data"
"Pork","Suqian",26.86,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Apples","Suqian",7.46,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Chicken","Suqian",15.39,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Wheat","Suqian",3.55,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Tomatoes","Suqian",6,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Cucumbers","Suqian",3.67,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Potatoes","Suqian",3.09,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Carrots","Suqian",3.82,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Corn","Suqian",3.46,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Pears","Suqian",6.21,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Beef","Suqian",35.67,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Rice","Suqian",3.61,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Cabbage","Suqian",2.47,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Pork","Suqian",23.93,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Beef","Suqian",39.22,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Chicken","Suqian",17.88,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Wheat","Suqian",3.73,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Tomatoes","Suqian",5.95,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Cucumbers","Suqian",3.75,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Apples","Suqian",7.79,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Potatoes","Suqian",3.08,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Carrots","Suqian",3.89,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Corn","Suqian",2.89,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Pears","Suqian",6.13,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Beef","Suqian",39.78,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Rice","Suqian",3.56,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Cabbage","Suqian",2.53,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Pork","Suqian",25.66,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Rice","Suqian",3.83,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Cabbage","Suqian",2.59,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Pork","Suqian",23.57,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Chicken","Suqian",17.02,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Wheat","Suqian",3.24,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Tomatoes","Suqian",5.46,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Cucumbers","Suqian",3.64,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Apples","Suqian",8.11,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Potatoes","Suqian",3.06,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Carrots","Suqian",3.17,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Corn","Suqian",2.85,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Pears","Suqian",5.86,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Chicken","Suqian",15.63,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Wheat","Suqian",3.52,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Tomatoes","Suqian",5.3,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Cucumbers","Suqian",4.26,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Apples","Suqian",7.81,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Potatoes","Suqian",2.63,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Carrots","Suqian",3.38,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Corn","Suqian",3.24,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Pears","Suqian",6.52,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Beef","Suqian",44.51,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Rice","Suqian",3.72,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Cabbage","Suqian",2.46,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Pork","Suqian",25.85,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Chicken","Suqian",16.03,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Wheat","Suqian",3.51,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Tomatoes","Suqian",4.96,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Cucumbers","Suqian",3.9,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Apples","Suqian",8.38,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Potatoes","Suqian",3.1,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
"Carrots","Suqian",3.29,"CNY/kg",2025-11-11,"Suqian Agricultural Market","FarmSight Market Data"
